stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1320,1320,ORSA MINORE - ORSA MAGGIORE,,38.092673900000008,13.365663439999999,1,,,,Europe/Rome,1
1321,1321,ORSA MINORE - S. M. DI GESU',,38.096194869999998,13.370152860000001,1,,,,Europe/Rome,1
1322,1322,ORSA MINORE - S. M. DI GESU',,38.096485170000037,13.371045649999999,1,,,,Europe/Rome,1
1323,1323,ORSA MINORE,,38.094189530000001,13.367115850000003,1,,,,Europe/Rome,1
1324,1324,ORSA MINORE,,38.094131670000003,13.36674833,1,,,,Europe/Rome,1
1326,1326,OSPEDALE CERVELLO,,38.154240000000001,13.313154999999997,1,,,,Europe/Rome,1
1327,1327,OSPEDALE CIVICO,,38.103674210000001,13.35529,1,,,,Europe/Rome,1
1328,1328,PACINOTTI,,38.129252530000002,13.335101010000001,1,,,,Europe/Rome,1
133,133,ARTIGLIERE,,38.146190750000002,13.34276919,1,,,,Europe/Rome,1
1337,1337,PALADINI - BARISANO DA TRANI,,38.136003330000001,13.30887667,1,,,,Europe/Rome,1
1339,1339,PALADINI - BERRETTARO,,38.137223329999998,13.30804167,1,,,,Europe/Rome,1
1340,1340,PALADINI - MICHELANGELO,,38.134289639999999,13.30958895,1,,,,Europe/Rome,1
1341,1341,PALERMO,,38.105303370000001,13.363383820000001,1,,,,Europe/Rome,1
1342,1342,PALERMO - CAMPING,,38.198555489999997,13.254125,1,,,,Europe/Rome,1
1343,1343,PALERMO - CAMPING,,38.198490149999998,13.25452879,1,,,,Europe/Rome,1
1344,1344,PALERMO - PIANO LEVANTE,,38.198592650000002,13.25100602,1,,,,Europe/Rome,1
135,135,ATLANTE - IFIGENIA,,38.197523680000003,13.31213996,1,,,,Europe/Rome,1
1350,1350,PANEPINTO,,38.083263270000003,13.36200021,1,,,,Europe/Rome,1
1351,1351,PANEPINTO - GIRAFFA,,38.083743040000002,13.36134508,1,,,,Europe/Rome,1
1354,1354,PANTALICA - TINDARI,,38.128783079999998,13.292986300000001,1,,,,Europe/Rome,1
1355,1355,PANTALICA - ZANCLE,,38.126656279999999,13.292762339999999,1,,,,Europe/Rome,1
1356,1356,PANTALICA - ZANCLE,,38.126521250000003,13.292649689999999,1,,,,Europe/Rome,1
1357,1357,PAPA GIOVANNI XXIII - BASSOTTO,,38.085130079999999,13.36199015,1,,,,Europe/Rome,1
1358,1358,PAPA GIOVANNI XXIII - ERMELLINO,,38.086088539999999,13.3615087,1,,,,Europe/Rome,1
1359,1359,PAPA SERGIO - BOSCO,,38.14881832999999,13.370841670000003,1,,,,Europe/Rome,1
136,136,ATLANTE - PIAZZA DELLA SERENITA',,38.197879999999998,13.310499999999999,1,,,,Europe/Rome,1
1360,1360,PAPA SERGIO - BOSCO,,38.14780167,13.370596669999999,1,,,,Europe/Rome,1
1361,1361,PAPA SERGIO - CHIMICA ARENELLA,,38.157184999999998,13.370875,1,,,,Europe/Rome,1
1362,1362,PAPA SERGIO - CHIMICA ARENELLA,,38.156314999999999,13.37069833,1,,,,Europe/Rome,1
1363,1363,PAPA SERGIO - DI LEO,,38.150388329999998,13.37075667,1,,,,Europe/Rome,1
1364,1364,PAPA SERGIO - DI LEO,,38.14972667,13.370746670000001,1,,,,Europe/Rome,1
1365,1365,PAPA SERGIO - LAVITRANO,,38.15451607,13.37056518,1,,,,Europe/Rome,1
1366,1366,PAPA SERGIO - LAVITRANO,,38.154235,13.37053667,1,,,,Europe/Rome,1
1367,1367,PAPA SERGIO - OSPEDALE ALBANESE,,38.146886670000008,13.370388329999999,1,,,,Europe/Rome,1
1368,1368,PAPA SERGIO - OSPEDALE ALBANESE,,38.146296669999998,13.37008333,1,,,,Europe/Rome,1
1369,1369,PAPA SERGIO - TONNARA,,38.151746709999998,13.370739520000001,1,,,,Europe/Rome,1
137,137,AUGUSTA - CENTURIPE,,38.131505850000003,13.2918705,1,,,,Europe/Rome,1
1370,1370,PAPA SERGIO - TONNARA,,38.15145167,13.370695,1,,,,Europe/Rome,1
1371,1371,PAPA SERGIO - VILLA IGIEA,,38.145661670000003,13.36998833,1,,,,Europe/Rome,1
1373,1373,PAPIRETO - PIAZZA DEL NOVIZIATO,,38.11679333,13.351971669999999,1,,,,Europe/Rome,1
1377,1377,PARCHEGGIO BASILE CORSIA ESTERNA,,38.09775320571427,13.345455145714293,1,,,30000, ,1
1378,1378,PARCHEGGIO BASILE CORSIA INTERNA,,38.097883330000045,13.345336670000018,1,,,30000, ,1
1379,1379,PARCHEGGIO DEGLI EMIRI,,38.116381670000003,13.331681670000009,1,,,40000, ,1
1380,1380,PARCHEGGIO GALATEA,,38.201286670000002,13.3232,1,,,,Europe/Rome,1
1381,1381,PARCHEGGIO GALATEA,,38.201039999999999,13.32267,1,,,,Europe/Rome,1
1382,1382,PARCHEGGIO MONGIBELLO ALTO,,38.207197270000002,13.321913929999999,1,,,,Europe/Rome,1
1383,1383,PARCHEGGIO MONGIBELLO BASSO,,38.207068700000001,13.322845989999999,1,,,,Europe/Rome,1
1384,1384,PARISIO - FALCANDO,,38.125806670000003,13.33747,1,,,,Europe/Rome,1
1386,1386,PARISIO - LANCIA DI BROLO,,38.125052359999998,13.33427975,1,,,,Europe/Rome,1
1387,1387,PARLATORE - ADRIA,,38.125111670000003,13.343640000000001,1,,,,Europe/Rome,1
1388,1388,PARLATORE - AURISPA,,38.126604999999991,13.34307667,1,,,,Europe/Rome,1
1389,1389,PARLATORE - DANTE,,38.123151559999997,13.344337189999999,1,,,,Europe/Rome,1
1390,1390,PARLAVECCHIO - S. ORSOLA,,38.101578330000002,13.36117,1,,,,Europe/Rome,1
1392,1392,PARLAVECCHIO - TRICOMI,,38.100931670000001,13.36022167,1,,,,Europe/Rome,1
1393,1393,PARTANNA MONDELLO - AMARILLI,,38.195384130000001,13.306412099999999,1,,,,Europe/Rome,1
1395,1395,PARTANNA MONDELLO - CHIMERA,,38.19445005,13.304777550000001,1,,,,Europe/Rome,1
1396,1396,PARTANNA MONDELLO - CHIMERA,,38.19461098,13.304893829999999,1,,,,Europe/Rome,1
1397,1397,PARTANNA MONDELLO - DIONISO,,38.195336910000002,13.30650878,1,,,,Europe/Rome,1
1398,1398,PARTANNA MONDELLO - DIONISO,,38.19612927,13.3082618,1,,,,Europe/Rome,1
1399,1399,PARTANNA MONDELLO - IANDOLINO,,38.196003330000003,13.308166670000002,1,,,,Europe/Rome,1
14,14,ACC. A29 MONTE 4,,38.166157339999998,13.304479219999999,1,,,,Europe/Rome,1
140,140,AUGUSTA - PIAZZA S. PAOLO,,38.130046900000004,13.292256739999999,1,,,,Europe/Rome,1
1400,1400,PARTANNA MONDELLO - MATOTTA,,38.192857250000003,13.30231987,1,,,,Europe/Rome,1
1401,1401,PARTANNA MONDELLO - MATOTTA,,38.192908869999997,13.302229560000001,1,,,,Europe/Rome,1
1402,1402,PARTANNA MONDELLO - PIAZZA BOLIVAR,,38.191478920000002,13.30107609,1,,,,Europe/Rome,1
1403,1403,PARTANNA MONDELLO - SCORDIA,,38.191535100000003,13.30098521,1,,,,Europe/Rome,1
141,141,AURISPA - MERENDA,,38.12637282,13.340089710000001,1,,,,Europe/Rome,1
1412,1412,PASQUALE CALVI,,38.130355399999992,13.354937610000004,1,,,,Europe/Rome,1
1416,1416,PATERNOSTRO - VILLAFRANCA,,38.12332353,13.35370883,1,,,,Europe/Rome,1
142,142,AURISPA - MERENDA,,38.126510690000003,13.34042653,1,,,,Europe/Rome,1
1437,1437,PERPIGNANO - ANAPO,,38.119994679999998,13.32157101,1,,,,Europe/Rome,1
1438,1438,PERPIGNANO - ARCULEO,,38.118936669999997,13.334,1,,,,Europe/Rome,1
1440,1440,PERPIGNANO - D'AQUINO,,38.119042120000003,13.334917280000001,1,,,,Europe/Rome,1
1441,1441,PERPIGNANO - D'AQUINO,,38.119173330000002,13.335416670000001,1,,,,Europe/Rome,1
1442,1442,PERPIGNANO - FIUMEFREDDO,,38.119673579999997,13.325881799999999,1,,,,Europe/Rome,1
1443,1443,PERPIGNANO - JATO,,38.119979360000002,13.323401670000001,1,,,,Europe/Rome,1
1445,1445,PERPIGNANO - POLITO,,38.119298499999999,13.33664864,1,,,,Europe/Rome,1
1446,1446,PERPIGNANO - POLITO,,38.119380329999998,13.33696426,1,,,,Europe/Rome,1
1447,1447,PERPIGNANO - REGIONE SICILIANA,,38.119422020000002,13.32796398,1,,,,Europe/Rome,1
1448,1448,PERPIGNANO - RUGGERONE DA PALERMO,,38.118996789999997,13.332121949999999,1,,,,Europe/Rome,1
1449,1449,PIANO LEVANTE,,38.19845643,13.25067982,1,,,,Europe/Rome,1
145,145,AUSONIA - BRIUCCIA,,38.151445000000002,13.33319,1,,,,Europe/Rome,1
1451,1451,PIAZZA ACQUASANTA MONTE,,38.143682679999998,13.36743236,1,,,,Europe/Rome,1
1452,1452,PIAZZA ACQUASANTA VALLE,,38.143709899999998,13.36756203,1,,,,Europe/Rome,1
1453,1453,PIAZZA AMENDOLA,,38.122648329999997,13.35121833,1,,,,Europe/Rome,1
1456,1456,PIAZZA ARMERINA - ISPICA,,38.129834685000006,13.29593874,1,,,,Europe/Rome,1
1458,1458,PIAZZA ARMERINA - MOZIA,,38.130074810000004,13.29713237,1,,,,Europe/Rome,1
146,146,AUSONIA - POSTE,,38.15031982,13.33420896,1,,,,Europe/Rome,1
1462,1462,PIAZZA BAIDA,,38.114245529999998,13.296163379999998,1,,,,Europe/Rome,1
1464,1464,PIAZZA BOIARDO,,38.132498120000015,13.342565949999996,1,,,,Europe/Rome,1
1465,1465,PIAZZA BORDONARO,,38.165574999999997,13.367525000000001,1,,,,Europe/Rome,1
1466,1466,PIAZZA BORDONARO,,38.165430000000008,13.368390000000002,1,,,,Europe/Rome,1
1467,1467,PIAZZA CAMPOREALE,,38.120094029999997,13.340256210000003,1,,,,Europe/Rome,1
1469,1469,PIAZZA DELLA PACE,,38.131927810000001,13.360099200000001,1,,,,Europe/Rome,1
147,147,AUTONOMIA SICILIANA - D'AMELIO,,38.142645190000003,13.35597181,1,,,,Europe/Rome,1
1470,1470,PIAZZA DELLA PACE,,38.13137047,13.35999876,1,,,,Europe/Rome,1
1471,1471,PIAZZA DELLA SERENITA',,38.198151670000009,13.309570000000004,1,,,,Europe/Rome,1
1472,1472,PIAZZA DON STURZO,,38.126275,13.35756333,1,,,80000, ,1
1473,1473,PIAZZA EISTEIN,,38.128986670000003,13.3285,1,,,,Europe/Rome,1
1474,1474,PIAZZA G.LE TURBA,,38.100766669999999,13.338478329999999,1,,,,Europe/Rome,1
1477,1477,PIAZZA LAMPADA DELLA FRATERNITA',,38.145183330000002,13.31535,1,,,,Europe/Rome,1
1478,1478,PIAZZA MANDORLE,,38.18840221,13.2893157,1,,,,Europe/Rome,1
1480,1480,PIAZZA MICCA,,38.109374824999996,13.308481414999999,1,,,,Europe/Rome,1
1482,1482,PIAZZA MOLARA,,38.081631809999998,13.30971658,1,,,,Europe/Rome,1
1483,1483,PIAZZA MOLARA,,38.081554750000002,13.30969513,1,,,,Europe/Rome,1
1484,1484,PIAZZA MONDELLO,,38.207937040000004,13.32690015,1,,,,Europe/Rome,1
1485,1485,PIAZZA MONDELLO,,38.207494439999998,13.326890770000004,1,,,,Europe/Rome,1
1486,1486,PIAZZA MORDINI,,38.129945679999999,13.35176341,1,,,70000, ,1
1487,1487,PIAZZA NISCEMI,,38.163748779999999,13.332443639999999,1,,,,Europe/Rome,1
1488,1488,PIAZZA NISCEMI,,38.163505659999998,13.332503600000001,1,,,,Europe/Rome,1
1489,1489,PIAZZA NOCE,,38.121697719999993,13.333731740000001,1,,,,Europe/Rome,1
149,149,AUTONOMIA SICILIANA - FERRI,,38.1417413,13.35382442,1,,,,Europe/Rome,1
1490,1490,PIAZZA NOCE,,38.121679790000002,13.3336097,1,,,,Europe/Rome,1
1491,1491,PIAZZA PAGLIARELLI,,38.090468219999998,13.33144044,1,,,,Europe/Rome,1
1492,1492,PIAZZA PAPA GIOVANNI PAOLO II,,38.152427980000049,13.337734940000011,1,,,,Europe/Rome,1
1494,1494,PIAZZA PRETORIA,,38.11470241,13.362045139999999,1,,,,Europe/Rome,1
1496,1496,PIAZZA S. CRISTINA - TINDARI,,38.129326470000002,13.298389609999999,1,,,,Europe/Rome,1
1499,1499,PIAZZA SAN FRANCESCO DI PAOLA,,38.12124721,13.35317373,1,,,,Europe/Rome,1
15,15,ACC. A29 VALLE - COSTANTINO,,38.175444509999998,13.296135720000001,1,,,,Europe/Rome,1
1500,1500,PIAZZA TOMMASO NATALE,,38.190238399999998,13.285528419999997,1,,,,Europe/Rome,1
1501,1501,PIAZZA TOMMASO NATALE - PIAZZA MANDORLE,,38.188523089999997,13.287968180000005,1,,,,Europe/Rome,1
1502,1502,PIAZZA TOMMASO NATALE - PIAZZA MANDORLE,,38.18839693999999,13.288021539999992,1,,,,Europe/Rome,1
1503,1503,PIAZZA TOMMASO NATALE - STAZIONE FS,,38.189655780000002,13.28622711,1,,,,Europe/Rome,1
1504,1504,PIAZZA TOMMASO NATALE - STAZIONE FS,,38.189320310000021,13.286559730000008,1,,,,Europe/Rome,1
1505,1505,PIAZZA VERDI,,38.120971419999996,13.35734705,1,,,,Europe/Rome,1
1506,1506,PIAZZA VILLACIAMBRA,,38.05950885,13.317830259999999,1,,,,Europe/Rome,1
1507,1507,PIAZZA VILLACIAMBRA,,38.059234410000002,13.31754164,1,,,,Europe/Rome,1
151,151,BACHELET 1,,38.086031669999997,13.33321479,1,,,,Europe/Rome,1
1510,1510,PIAZZA ZIINO,,38.13112675,13.339225089999999,1,,,,Europe/Rome,1
1511,1511,PIAZZALE JOHN LENNON 103,,38.131919259999997,13.33098416,1,,,50000, ,1
1512,1512,PIAZZALE JOHN LENNON 110,,38.132076550000001,13.331017340000001,1,,,50000, ,1
1514,1514,PIAZZALE JOHN LENNON 134,,38.131946800000001,13.331002590000001,1,,,50000, ,1
1516,1516,PIAZZALE JOHN LENNON 513,,38.131727380000001,13.33097175,1,,,50000, ,1
1518,1518,PIAZZALE JOHN LENNON 529,,38.131675690000002,13.330962359999999,1,,,50000, ,1
1519,1519,PIAZZALE JOHN LENNON 534,,38.131617669999997,13.33095297,1,,,50000, ,1
152,152,BACHELET 2,,38.08748233,13.33511987,1,,,,Europe/Rome,1
1521,1521,PIAZZALE JOHN LENNON 544,,38.131555429999999,13.33095297,1,,,50000, ,1
1523,1523,PIAZZALE JOHN LENNON MONTE,,38.131798439999997,13.330655249999989,1,,,50000, ,1
1528,1528,PICCIOTTI - D'AOSTA,,38.103338970000003,13.385420140000001,1,,,,Europe/Rome,1
1537,1537,PIGNATELLI ARAGONA,,38.120911669999998,13.356400000000001,1,,,,Europe/Rome,1
1538,1538,PISACANE,,38.108904140000007,13.362816269999998,1,,,,Europe/Rome,1
1539,1539,PISANI - CATALANO,,38.105321770000003,13.342932810000001,1,,,,Europe/Rome,1
1542,1542,PISANI - INDIPENDENZA,,38.109080220000003,13.34972151,1,,,,Europe/Rome,1
1544,1544,PISANI - INGRIA,,38.10648656,13.34499031,1,,,,Europe/Rome,1
1546,1546,PISANI - ONORATO,,38.107039520000001,13.346904070000001,1,,,,Europe/Rome,1
1547,1547,PITRE' - AEROCLUB,,38.109446519999999,13.312170800000001,1,,,,Europe/Rome,1
1548,1548,PITRE' - AEROCLUB,,38.109461670000002,13.311310000000001,1,,,,Europe/Rome,1
1549,1549,PITRE' - ALTARELLO,,38.110461669999999,13.336315000000001,1,,,,Europe/Rome,1
1550,1550,PITRE' - CAMARDA,,38.110400439999999,13.33632141,1,,,,Europe/Rome,1
1551,1551,PITRE' - CAMARDA,,38.11048589,13.33373102,1,,,,Europe/Rome,1
1552,1552,PITRE' - GENERALE SALEMI,,38.110431669999997,13.334104999999999,1,,,,Europe/Rome,1
1554,1554,PITRE' - MADONNA DEL SOCCORSO,,38.110550000000003,13.325424999999999,1,,,,Europe/Rome,1
1555,1555,PITRE' - MADONNA DEL SOCCORSO,,38.110533330000003,13.324400000000001,1,,,,Europe/Rome,1
1556,1556,PITRE' - PALCHETTO,,38.110481669999999,13.33153667,1,,,,Europe/Rome,1
1557,1557,PITRE' - PALCHETTO,,38.110514999999999,13.331426670000001,1,,,,Europe/Rome,1
1558,1558,PITRE' - PIAZZA MICCA,,38.10923167,13.30977833,1,,,,Europe/Rome,1
1559,1559,PITRE' - PINDEMONTE,,38.110571669999999,13.339463329999999,1,,,,Europe/Rome,1
1560,1560,PITRE' - PINDEMONTE,,38.11056,13.33883333,1,,,,Europe/Rome,1
1563,1563,PITRE' - SCUOLA BONANNO,,38.110521669999997,13.32821832,1,,,,Europe/Rome,1
1564,1564,PITRE' - SCUOLA BONANNO,,38.110553330000002,13.32804,1,,,,Europe/Rome,1
1566,1566,PITRE' - VILLA GRIFFOTTA,,38.109750429999998,13.31581458,1,,,,Europe/Rome,1
1567,1567,PITRE' - VILLA GRIFFOTTA,,38.109796670000001,13.31526833,1,,,,Europe/Rome,1
1569,1569,PITRE' 2,,38.110014999999997,13.318986669999999,1,,,,Europe/Rome,1
1570,1570,PITRE' 3,,38.110353330000002,13.322939999999999,1,,,,Europe/Rome,1
1571,1571,PITRE' 5,,38.110365000000002,13.322276670000001,1,,,,Europe/Rome,1
1572,1572,PITRE' 6,,38.110043330000003,13.31827333,1,,,,Europe/Rome,1
1573,1573,PLAUTO - BAIA DEL CORALLO,,38.199412340000002,13.269704730000001,1,,,,Europe/Rome,1
1574,1574,PLAUTO - BAIA DEL CORALLO,,38.199042409999997,13.270133880000001,1,,,,Europe/Rome,1
1575,1575,PLAUTO - FLORIO,,38.19876,13.270606670000003,1,,,,Europe/Rome,1
1576,1576,PLAUTO - FLORIO,,38.198406669999997,13.270986669999999,1,,,,Europe/Rome,1
1577,1577,PLAUTO - LEONE,,38.19782833,13.272341670000001,1,,,,Europe/Rome,1
1578,1578,POLIBIO - AMARILLI,,38.197310000000002,13.307,1,,,,Europe/Rome,1
1579,1579,POLIBIO - EOLO,,38.197834999999998,13.308590000000001,1,,,,Europe/Rome,1
1580,1580,POLITEAMA,,38.124655814,13.355585636000006,1,,,,Europe/Rome,1
1581,1581,POLITEAMA - AMARI,,38.12501366,13.357438450000002,1,,,80000, ,1
1582,1582,POLITEAMA - TURATI,,38.12550029000009,13.356494310000011,1,,,80000, ,1
1583,1583,POLLACI,,38.103552579999999,13.3296499,1,,,,Europe/Rome,1
1584,1584,POMARA - BELVEDERE,,38.085040000000006,13.433549999999999,1,,,,Europe/Rome,1
1585,1585,POMARA - BELVEDERE,,38.085518330000006,13.433468329999998,1,,,,Europe/Rome,1
1586,1586,POMARA - FIGURELLA,,38.082571670000021,13.434236670000006,1,,,,Europe/Rome,1
1587,1587,POMARA - NOVELLI,,38.083559360000002,13.433940410000002,1,,,,Europe/Rome,1
1590,1590,PONTE DI MARE - S. ERASMO,,38.111687789999998,13.378397230000001,1,,,,Europe/Rome,1
1591,1591,PONTE DI MARE - S. ERASMO,,38.111490000000003,13.378508330000001,1,,,,Europe/Rome,1
1593,1593,PONTE ORETO,,38.103108560000003,13.36957142,1,,,,Europe/Rome,1
1595,1595,PORTA FELICE,,38.119421950000003,13.371081500000001,1,,,,Europe/Rome,1
16,16,ACC. A29 VALLE - POSTE,,38.16714692,13.3051694,1,,,,Europe/Rome,1
1602,1602,PRINCIPE DI PALAGONIA - CARCERE MINORILE,,38.133951670000002,13.33656167,1,,,,Europe/Rome,1
1603,1603,PRINCIPE DI SCALEA - AMAP,,38.199539409999993,13.32716358142858,1,,,,Europe/Rome,1
1604,1604,PRINCIPE DI SCALEA - GALATEA,,38.201302532857177,13.325523274285722,1,,,,Europe/Rome,1
1605,1605,PRINCIPE DI SCALEA - MONDELLO,,38.204691830000073,13.324104967777762,1,,,,Europe/Rome,1
1606,1606,PRINCIPE DI SCALEA - OLEANDRI,,38.198370452857162,13.328489749999992,1,,,,Europe/Rome,1
1607,1607,PRINCIPE DI SCALEA - VALDESI,,38.196955002857173,13.331023571428569,1,,,,Europe/Rome,1
1608,1608,PROTEZIONE CIVILE,,38.155884999999998,13.344538330000001,1,,,,Europe/Rome,1
1609,1609,PUGLISI BERTOLINO,,38.1267104,13.357304910000003,1,,,,Europe/Rome,1
161,161,BARCARELLO 1,,38.20467,13.280885,1,,,,Europe/Rome,1
1610,1610,PUNTA BARCARELLO,,38.208570000000002,13.28244333,1,,,,Europe/Rome,1
1611,1611,PUNTA BARCARELLO,,38.208486669999999,13.282350000000001,1,,,,Europe/Rome,1
1612,1612,R.T. MARCONI,,38.201418330000017,13.26768167,1,,,,Europe/Rome,1
1613,1613,RABIN - AMMIRAGLIO RIZZO,,38.14375862,13.35747868,1,,,,Europe/Rome,1
1615,1615,RABIN - SCALA VECCHIA,,38.146793330000001,13.35702167,1,,,,Europe/Rome,1
1619,1619,RAMPOLLA - BONANNO,,38.147528129999998,13.3660537,1,,,,Europe/Rome,1
162,162,BARCARELLO 2,,38.206386670000001,13.282455000000001,1,,,,Europe/Rome,1
1621,1621,RAMPOLLA - MONTINI,,38.145781560000003,13.367951359999999,1,,,,Europe/Rome,1
1622,1622,RE RUGGERO,,38.109146840000001,13.353746380000006,1,,,,Europe/Rome,1
1624,1624,REGINA ELENA - CIRCE,,38.203604262222186,13.325529814444435,1,,,,Europe/Rome,1
1625,1625,REGINA ELENA - COMMISSARIATO P.S.,,38.198498257499992,13.32978409249999,1,,,,Europe/Rome,1
1626,1626,REGINA ELENA - DELLE ROSE,,38.200943428749959,13.327225231249994,1,,,,Europe/Rome,1
1627,1627,REGINA ELENA - IRIS,,38.19975553999997,13.328346517499984,1,,,,Europe/Rome,1
1629,1629,REGINA ELENA - STABILIMENTO,,38.202842065555501,13.326198947777776,1,,,,Europe/Rome,1
163,163,BARCARELLO 3,,38.206564980000003,13.282410349999999,1,,,,Europe/Rome,1
1630,1630,REGINA ELENA - TETI,,38.205107965555534,13.32509500000001,1,,,,Europe/Rome,1
1631,1631,REGINA ELENA - VALDESI,,38.197505235000001,13.331062611250013,1,,,,Europe/Rome,1
1632,1632,REGIONE SICILIANA - ALOI,,38.086661220000003,13.353487599999999,1,,,,Europe/Rome,1
1633,1633,REGIONE SICILIANA - ALOI,,38.086354669999999,13.350008830000005,1,,,,Europe/Rome,1
1634,1634,REGIONE SICILIANA - ALTOFONTE,,38.096069110000002,13.336514579999999,1,,,,Europe/Rome,1
1635,1635,REGIONE SICILIANA - ALTOFONTE,,38.096517220000003,13.335016380000001,1,,,,Europe/Rome,1
1636,1636,REGIONE SICILIANA - ATENASIO,,38.148456899999999,13.32588245,1,,,,Europe/Rome,1
1638,1638,REGIONE SICILIANA - BELGIO,,38.15025,13.324079999999999,1,,,,Europe/Rome,1
1639,1639,REGIONE SICILIANA - BERNINI,,38.131299910000003,13.32974969,1,,,,Europe/Rome,1
164,164,BARCARELLO 4,,38.204783999999997,13.280964640000001,1,,,,Europe/Rome,1
1640,1640,REGIONE SICILIANA - BRASA,,38.095155220000002,13.336846359999999,1,,,,Europe/Rome,1
1641,1641,REGIONE SICILIANA - CALATAFIMI,,38.10206488,13.330819269999999,1,,,,Europe/Rome,1
1644,1644,REGIONE SICILIANA - CHIAVELLI,,38.08868133,13.3691294,1,,,,Europe/Rome,1
1645,1645,REGIONE SICILIANA - CHIAVELLI,,38.089356220000006,13.370090729999994,1,,,,Europe/Rome,1
1646,1646,REGIONE SICILIANA - CINGALLEGRA,,38.088389630000002,13.359771970000001,1,,,,Europe/Rome,1
1647,1647,REGIONE SICILIANA - CINGALLEGRA,,38.087809999999998,13.35844552,1,,,,Europe/Rome,1
1648,1648,REGIONE SICILIANA - D'ANNA,,38.096948660000002,13.335357189999998,1,,,,Europe/Rome,1
1649,1649,REGIONE SICILIANA - DE SALIBA,,38.13170945000001,13.330415360000002,1,,,,Europe/Rome,1
165,165,BARILLAI - S. SEBASTIANO,,38.120966689999996,13.36602852,1,,,,Europe/Rome,1
1650,1650,REGIONE SICILIANA - DE SANCTIS,,38.123376200000003,13.329447119999999,1,,,,Europe/Rome,1
1651,1651,REGIONE SICILIANA - DEI FIORI,,38.101679449999999,13.329872160000001,1,,,,Europe/Rome,1
1652,1652,REGIONE SICILIANA - DEL CIGNO,,38.08709056,13.356219429999999,1,,,,Europe/Rome,1
1653,1653,REGIONE SICILIANA - DEL CIGNO,,38.08690343,13.35545898,1,,,,Europe/Rome,1
1654,1654,REGIONE SICILIANA - DELLE MADONIE,,38.146345310000001,13.328734580000001,1,,,,Europe/Rome,1
1655,1655,REGIONE SICILIANA - DI BLASI,,38.121910669999998,13.329273699999995,1,,,,Europe/Rome,1
1656,1656,REGIONE SICILIANA - DI BLASI,,38.123641580000019,13.328879269999998,1,,,,Europe/Rome,1
1657,1657,REGIONE SICILIANA - DI GIORGI,,38.124957569999999,13.329025940000003,1,,,,Europe/Rome,1
1658,1658,REGIONE SICILIANA - GIOTTO,,38.130279010000002,13.33023255,1,,,,Europe/Rome,1
1659,1659,REGIONE SICILIANA - LA LOGGIA,,38.106220360000002,13.330506689999996,1,,,,Europe/Rome,1
1660,1660,REGIONE SICILIANA - LA MANNA,,38.12012833,13.329058120000003,1,,,,Europe/Rome,1
1661,1661,REGIONE SICILIANA - LEVRIERE 1,,38.089537999999976,13.366384790000001,1,,,,Europe/Rome,1
1662,1662,REGIONE SICILIANA - LEVRIERE 2,,38.090135560000014,13.364717030000003,1,,,,Europe/Rome,1
1664,1664,REGIONE SICILIANA - MANDALA',,38.146566460000003,13.32771745,1,,,,Europe/Rome,1
1665,1665,REGIONE SICILIANA - MAZZARELLO,,38.121645790000002,13.328653989999999,1,,,,Europe/Rome,1
1666,1666,REGIONE SICILIANA - MINEO,,38.135263330000001,13.330299119999999,1,,,,Europe/Rome,1
1667,1667,REGIONE SICILIANA - NAZARIO SAURO,,38.12531177000001,13.329658489999996,1,,,,Europe/Rome,1
167,167,BASILE - ANELLI,,38.095290489999996,13.341941039999998,1,,,,Europe/Rome,1
1670,1670,REGIONE SICILIANA - PALMERINO,,38.098514999999999,13.33284042,1,,,,Europe/Rome,1
1672,1672,REGIONE SICILIANA - PARATORE,,38.090842639999977,13.375189299999992,1,,,,Europe/Rome,1
1673,1673,REGIONE SICILIANA - PARCHEGGIO "DEGLI EMIRI",,38.116116669999997,13.32941333,1,,,,Europe/Rome,1
1674,1674,REGIONE SICILIANA - PERGUSA,,38.117538599999996,13.328647610000006,1,,,,Europe/Rome,1
1675,1675,REGIONE SICILIANA - PERPIGNANO,,38.117557660000003,13.329226459999999,1,,,,Europe/Rome,1
1676,1676,REGIONE SICILIANA - PERPIGNANO,,38.119844459999989,13.328466670000006,1,,,,Europe/Rome,1
1677,1677,REGIONE SICILIANA - PIAZZA EISTEIN,,38.127436777499994,13.329891069999997,1,,,,Europe/Rome,1
1678,1678,REGIONE SICILIANA - PIAZZA EISTEIN,,38.126611680000003,13.329212600000004,1,,,,Europe/Rome,1
1679,1679,REGIONE SICILIANA - PITRE',,38.109693329999999,13.330246669999998,1,,,,Europe/Rome,1
1680,1680,REGIONE SICILIANA - PLATANIA,,38.098803660000002,13.333460159999994,1,,,,Europe/Rome,1
1681,1681,REGIONE SICILIANA - POLLACI,,38.105929000000003,13.32994703,1,,,,Europe/Rome,1
1682,1682,REGIONE SICILIANA - PONTE CORLEONE,,38.091018329999997,13.343191669999998,1,,,,Europe/Rome,1
1683,1683,REGIONE SICILIANA - PONTE CORLEONE,,38.09068722,13.342968259999996,1,,,,Europe/Rome,1
1684,1684,REGIONE SICILIANA - PORTELLO,,38.112791669999986,13.329831669999997,1,,,,Europe/Rome,1
